Region,Sector,Value
EU-15,Construction,0.0
EU-27,Construction,0.3205358541955437
Europe_Non_EU,Construction,0.0
Japan,Construction,6.752475994050572
China,Construction,8.653572126568697
India,Construction,25.99619359503133
South Korea,Construction,5.357640138724648
Canada,Construction,0.0
Australia_NZ,Construction,0.0
Mexico,Construction,0.0
Russia,Construction,0.0
Brazil,Construction,19.103101583557848
South Africa,Construction,6.989790741277087
Argentina,Construction,7.665190286444286
Indonesia,Construction,34.224030069542046
Other,Construction,11.815375931847607
USA,Transport,0.0
EU-15,Transport,0.0
EU-27,Transport,0.0002228775032949383
Europe_Non_EU,Transport,0.0
Japan,Transport,0.026165235545559332
China,Transport,0.21028176999042167
India,Transport,0.248896178556448
South Korea,Transport,0.08495480973171433
Canada,Transport,0.0
Australia_NZ,Transport,0.0
Mexico,Transport,0.0
Russia,Transport,0.0
Brazil,Transport,1.6613416485804446
South Africa,Transport,1.7874051468457088
Argentina,Transport,1.415877605310339
Indonesia,Transport,0.3413817800331677
Other,Transport,0.2910357756274054
USA,Warehousing,0.0
EU-15,Warehousing,0.0
EU-27,Warehousing,0.0006686325098848148
Europe_Non_EU,Warehousing,0.0
Japan,Warehousing,0.078495706636678
China,Warehousing,0.630845309971265
India,Warehousing,0.746688535669344
South Korea,Warehousing,0.254864429195143
Canada,Warehousing,0.0
Australia_NZ,Warehousing,0.0
Mexico,Warehousing,0.0
Russia,Warehousing,0.0
Brazil,Warehousing,4.984024945741334
South Africa,Warehousing,5.362215440537127
Argentina,Warehousing,4.247632815931017
Indonesia,Warehousing,1.024145340099503
Other,Warehousing,0.8731073268822162
USA,Services,0.0
EU-15,Services,0.0
EU-27,Services,0.011109110116961644
Europe_Non_EU,Services,0.0
Japan,Services,0.27492730684930966
China,Services,0.6890391760507097
India,Services,1.3406870066510772
South Korea,Services,0.34042691716307066
Canada,Services,0.0
Australia_NZ,Services,0.0
Mexico,Services,0.0
Russia,Services,0.0
Brazil,Services,3.8016258933310088
South Africa,Services,3.6379998294503113
Argentina,Services,2.952753180997672
Indonesia,Services,1.791133293281253
Other,Services,0.9482690169651273
